mean_exp,std_exp,mean_lln,std_lln
1.039592942868064,0.08744984772951087,0.7843888559534801,0.06683028676800479
1.055460165890147,0.08803320510531604,0.8036774345675481,0.0768140736644357
1.0753107693374913,0.0825896510221643,0.808035708679824,0.0699065111729878
1.0730348524681386,0.0805749363031733,0.799045036080072,0.07869711758905353
1.0895813781842043,0.083905801871822,0.804433127942749,0.06690365381760802
1.1001702516129204,0.09459207744264728,0.8172685441279257,0.07338353547486456
1.107370894888233,0.09394895570343954,0.8169126326056287,0.07756684878209508
1.0953869795113738,0.07060418616809071,0.8064465884287385,0.07548752046396487
1.1208602094130156,0.08029809618294073,0.8200599908296939,0.07033912269624472
1.1173089817943072,0.08118704511183568,0.8214564664324625,0.07095291019508844
1.1319444363027416,0.08084996895751757,0.8201789676026081,0.06890813747998256
1.149064666467694,0.09680619301643643,0.8304830845326974,0.08092186741944589
1.1492172159954879,0.08551578081312089,0.8309314509207062,0.07118142809259803
1.1502178963311296,0.09687936765679105,0.821584143453804,0.07771354669624797
1.1850726870159114,0.09918800201788706,0.8578883574787238,0.08956208148550812
1.1993232390772686,0.09412282520444637,0.8610082561200862,0.08581986108309408
1.1613676444784633,0.08653611105724617,0.8282162256905395,0.08267435540284099
1.175191324315057,0.08706848572529866,0.8366916218039603,0.07253457441403544
1.2109668022524485,0.08408197883873174,0.8471717705762345,0.06825708007807507
1.2228886258790388,0.10481696800271259,0.8730073345906857,0.09101463860377551
1.2032762225551743,0.09192211414533719,0.8630493852271874,0.07012559775808053
1.2280803700408665,0.08403566785157326,0.860314739174519,0.07404419361724751
1.2480040778866037,0.09844811239743369,0.8801961862297563,0.0778963092600641
1.2533803568982402,0.10553860815018604,0.8751809817184073,0.07885295187185205
1.2448013647922158,0.0896132269267506,0.8711767054086746,0.07423420877359296
1.2729409059857282,0.08301462392959133,0.8736329617245283,0.07141722256919145
1.2638897060145418,0.09168220977277888,0.8750012033974874,0.06620460997777154
1.2863285932283872,0.097475504640693,0.8977752670420223,0.08639688273340806
1.278383949482788,0.10762457689576388,0.8740851376803963,0.0677580433432933
1.2790710311002556,0.10336743276677562,0.881288512089152,0.07576235051208238
1.3192105630880722,0.09942465503169834,0.8868855864342088,0.08898957662154341
1.3213135205471338,0.09944698546446842,0.9010344199686087,0.08001040776858201
1.3106044226869122,0.09503903200746883,0.8877866199703187,0.06580399511708579
1.318809034463975,0.12342696087988309,0.8978612470842223,0.09351835450509167
1.3110180839127863,0.10540672874313248,0.8915637684287858,0.08533398285704041
1.367658108528168,0.12202517904209699,0.9235595012312038,0.0737153851328106
1.3389253722355383,0.09716771597424541,0.9053811715850801,0.07704497778275693
1.3373701402354214,0.10108586097323514,0.8970578670876975,0.07941458552281462
1.3611076411845422,0.1387444778057042,0.8940510215185381,0.09372929001929273
1.3916466319621594,0.10452927841041887,0.9254253991369886,0.08035347279304314
1.3861972083961447,0.10050195365167404,0.9224404027294847,0.0754534038854862
1.40733347134664,0.1052534267582672,0.9473693200670184,0.0819560285672991
1.4034369996653484,0.11167266474841585,0.9347658769138752,0.07513944214043541
1.427013868476554,0.12775906732026404,0.9365859500957043,0.07232586378540315
1.4091121407467955,0.08833451866755657,0.9276567162205005,0.08452874305973603
1.4163687809647385,0.11427607295991997,0.9319213436791989,0.08390077374921273
1.462648537060946,0.10684178808540977,0.9441752460111026,0.0838923374414136
1.4399906127782065,0.09881241312286981,0.9419924998045593,0.08118510361233378
1.4489229734902003,0.11570879904035622,0.9425976168049458,0.08336733808963359
1.4454225792648387,0.11099677105045891,0.9525572160521955,0.07989107970472326
1.450234895676298,0.11097437297936068,0.9444041961267735,0.09067144151687122
1.4590297494638418,0.12051499198599123,0.932906539626704,0.09039936861115079
1.446508359286231,0.11158600558982282,0.936593625159442,0.08790704966046516
1.473768993686884,0.12470164588575615,0.9531573962530867,0.0840911416771453
1.5311770465546517,0.1367509672482544,0.9819496764747445,0.09218082012715016
1.4853416284774057,0.10073858997880972,0.9496232911116542,0.06890607602971009
1.5234422719255534,0.1314752420742266,0.9737915921692222,0.09605158820681664
1.509964950315286,0.12806976647465346,0.9641045274605164,0.10458111877931914
1.5132451875367618,0.12283503782566005,0.9639922691838939,0.090888167256951
1.5342126874012123,0.10911946531575024,0.9801284645120777,0.08571198820016425
1.5641908254465482,0.14327871797014408,0.9963589498634504,0.09598944030707876
1.5520791431218028,0.1225383713002058,0.9881758918116365,0.09936253678292775
1.5476541364955256,0.1257001247648252,0.9726871898775148,0.09557630884255805
1.5742173282628298,0.1330049938033717,0.9689941162404482,0.08559190603202287
1.5870404612176272,0.13659210944156042,0.9897714232551121,0.08862704377248806
1.5664790238108657,0.14746567178708045,0.9717574304623521,0.09231098701064659
1.6082370658219043,0.13333006565150324,0.9948683071419189,0.09632318240928182
1.5952606523860442,0.12043852911436582,0.9785645538616253,0.08715402230187778
1.631877711101946,0.11781811617430234,0.9978399935469399,0.08179596033297662
1.603442980329648,0.15726968568492616,0.9979020750295663,0.10635471729121833
1.603040181567647,0.11739380165014664,0.9975225099102619,0.07597251790586994
1.6443289404024635,0.14458126578494193,1.006774032789767,0.09126526392757464
1.6489893015815376,0.12286513459838581,1.0067442710929368,0.09318968160242336
1.6480945456879355,0.1417174798878964,1.008874608002494,0.10405272946679446
1.689689191081549,0.14420198453797384,1.0277141380243762,0.10985444034712834
1.6887150610693047,0.1585735371322839,1.0330481655132864,0.10662505244166401
1.6834817180879094,0.13258775288308897,1.0260549316406011,0.09181848627755254
1.6561974667133041,0.14285241558619963,1.0123072721607653,0.0993667694087755
1.699323588744504,0.13244754870523773,1.0328752316390892,0.08877024355027739
1.686055082621605,0.1577954695702502,1.0246551600503064,0.08779498527810391
1.7001144912490473,0.1605688120516579,1.039957010209107,0.11297688463847007
1.7261960842095192,0.1341680629255236,1.039516683948654,0.09823932692012441
1.7007027458890929,0.15581233271270095,1.0221721051416204,0.07063484545484822
1.7470491689038508,0.14116116932880513,1.0489982384467333,0.09343874789142367
1.7735372342852367,0.14066594029110652,1.0541940786299515,0.09923991773114041
1.72625367871398,0.16599741545724037,1.0315347134329642,0.1004973858177128
1.8004328741873366,0.15174666752434288,1.0777471203457591,0.09255987587672752
1.7583044957853395,0.12239418930777442,1.0476923557187994,0.07785004578169902
1.7734542418860397,0.1433132041439261,1.0277344146855896,0.100385802118275
1.7950447845279625,0.16273678626113455,1.0628784435527892,0.10093456553856298
1.831430871441773,0.1564101596576256,1.0697298789175944,0.10946849083815312
1.8391043608467328,0.15117415782920088,1.081490233930971,0.09930273088094983
1.7718256243976516,0.1585121839035721,1.043538603627179,0.11069730319069844
1.7736427634552228,0.13615500697265287,1.0347352663134661,0.09149707653898993
1.8102263775430147,0.1690378611449712,1.045419894258695,0.0875573478293071
1.789139547729452,0.1476030719145615,1.049409934538125,0.09814627263848484
1.806134959486914,0.14847451870713232,1.0546341731843116,0.08637397942378247
1.848073768515931,0.16515190664820384,1.081483831581244,0.09519657640302064
1.8716977218089723,0.1585461535703173,1.0944834154753793,0.10360034677186365
1.8313573286082203,0.18437217494059088,1.0654839174956445,0.12282498143325843
1.8496816096818842,0.1329511340821951,1.0640952225234444,0.09931897831256543
1.882533351154512,0.16359068251488107,1.0707409945201782,0.09655584805542605
1.8621838054875672,0.14673472670814536,1.061307638555969,0.09123680647813087
1.897710958493279,0.19361797250732915,1.063042579380355,0.09450773126842822
1.8981962445110312,0.17784017176399167,1.075501513617703,0.09529881931896081
1.920614734472211,0.17617865681821293,1.0876098360340272,0.12189161239486271
1.9067419661990481,0.1554367148748226,1.0855211947530172,0.07076478881493022
1.9424841065384755,0.16354528224296716,1.0960705138890097,0.10822635535945498
1.9421046597931655,0.18347329297762469,1.09642998165913,0.1190060258790867
1.9434730428759266,0.2029953608574519,1.0899074364529597,0.14345151528554967
1.9563923144602842,0.18281132720174578,1.1038575090821385,0.10779029184754615
1.9660717035122774,0.16617926168244718,1.1014955974117773,0.10205466056433782
1.9795270284369,0.19172098957468972,1.1180895992693103,0.10020878532586987
1.9488708178332999,0.15399438391079,1.0985103816965585,0.10981996487882581
1.9682945182636897,0.19064507821702062,1.097809059858682,0.10641357211332536
1.9809657194285921,0.17749676096554684,1.0819702746702229,0.11639243291111856
1.9768760872056694,0.1579165078704934,1.0950386481540348,0.1034283093250704
2.024972082466894,0.17532961076792852,1.1367043934526686,0.12267016915645067
2.0275469210302233,0.15608086141434552,1.1308201178897788,0.09685031527384654
2.0181640046741176,0.19463830749391325,1.1083665565680672,0.09063231626808589
2.0534547334985493,0.17314931962547445,1.1404030366391682,0.10208771594994895
1.9918627623949339,0.15579694812678913,1.1031741608828205,0.09088748957869876
2.0421511801425076,0.18041614910422682,1.1252074405894708,0.09518691110824613
2.0404033456668342,0.17785001207235615,1.1383200907873265,0.09277179130973918
2.07141839798433,0.1762085395468876,1.1435919249557294,0.09299230071091706
2.045566387111451,0.2050606294605342,1.1212713732007549,0.1033851786000096
2.114611751052273,0.20070823246973632,1.129485163183582,0.11013260699269382
2.1090380330259046,0.1832401879060182,1.1633517169988503,0.10293090474312801
2.0691417958183336,0.15391279177103845,1.1289645105514656,0.07758697294114468
2.0539438970271156,0.19068362912447978,1.1166486586581212,0.10321919389860316
2.1051018971214646,0.20627833858775463,1.1610051843236888,0.1111128720865252
2.1262041477656837,0.1702129943137621,1.158306038208812,0.12370972234356922
2.1314546554261637,0.19664183645617947,1.1689044662674544,0.10495788270006833
2.101260741713996,0.17801254237300201,1.1364954742033972,0.11305598026312756
2.1830100727024115,0.1816026557614451,1.1800363925758823,0.09895196307855127
2.1614004058952307,0.17544325050655696,1.1660480596003255,0.11911814183468998
2.1832217542854435,0.18578216963826558,1.1593935797998607,0.09985736003726829
2.159812621287808,0.19098668566942545,1.1476366769630957,0.08869399176121164
2.201856860918886,0.22741247723739488,1.1726726353070642,0.11467659346243611
2.190979277960767,0.17452572573765182,1.1605980612714375,0.08622716861875636
2.133775298812672,0.17131168679017744,1.1395708949342584,0.08657662440946956
2.171137014852567,0.15560241663397328,1.163946545921249,0.09194404468987732
2.1633672269235302,0.16224262499768047,1.1605926438666205,0.10751437705503582
2.228310893784477,0.15682118094542682,1.2054743672944885,0.09779807277192636
2.240748586536171,0.1854775343000888,1.1829131136947957,0.08862684067543417
2.2332090602841865,0.160213658195959,1.1869688310244704,0.09730868818330109
2.2668624908356216,0.18931611883957833,1.196981109745088,0.09778120417986104
2.24215238372091,0.18396920716416149,1.1732691101802082,0.09493833655600985
2.257048689632552,0.16974987323026922,1.1792101298947972,0.09238354377908042
2.306445810180755,0.17641055578744258,1.211645005349608,0.08572624621792516
2.248216517467712,0.19433490499020664,1.205991787996826,0.12040351091190278
2.3132454933840547,0.23364308865214992,1.188257121447116,0.10700460952313762
2.249939356233868,0.20241439042395876,1.159056132908152,0.09953412093626081
2.2940422860473064,0.1834077056151796,1.201598881398735,0.10179018341684135
2.2490052837614134,0.2077456572894182,1.1825446137834943,0.09935119069934165
2.311805482493721,0.1943529189559154,1.1966400508443507,0.10013796905227969
2.334128287961484,0.23568128569543062,1.1895567747505802,0.10818076762726939
2.2964834114777997,0.22029949178850078,1.18806040263311,0.0997606186943949
2.3613693758658,0.2166003852754102,1.2084724994140092,0.12449625981697483
2.3151482653157034,0.1701655668287005,1.2041367121236515,0.09448083184886595
2.324138655741794,0.19954971922253076,1.1959276018751697,0.11809878244646521
2.3173186990602033,0.18479625315211676,1.2128863616906251,0.10740565482810319
2.2807346322077926,0.19109836061160063,1.180549265575675,0.11857019763625559
2.3552818254001604,0.1903270714860234,1.1968395994930667,0.10436230356090667
2.391969104970491,0.20882957469212193,1.2201344401310121,0.10312810306732512
2.3430791729364246,0.16179131844274167,1.2005947003147666,0.09459783213416603
2.3946491241074406,0.2529178849476163,1.2206129881364673,0.12281605301126906
2.3516781545835537,0.22208670276480352,1.2111037024570874,0.11508924108933409
2.3881411206858525,0.19504427046102057,1.201526993131264,0.09715834799399242
2.41421554670656,0.21886745218429607,1.2070347353391402,0.12257635094601495
2.3950683990665453,0.21120758328851927,1.2095452039195966,0.10269544678839754
2.3910533401397105,0.2266548230288028,1.1982327811028828,0.1073248920593518
2.4348547951540835,0.20605513582025498,1.2199795169642564,0.09351553396479974
2.412809372744688,0.22871934931452254,1.2166865506279316,0.09905265367763313
2.3800453517332327,0.23909431694375244,1.2233253672680366,0.12116504422677372
2.417950108803636,0.2311468934618612,1.2179674321241345,0.1143031622799812
2.348394205032821,0.20688021769577755,1.193084569041783,0.10725062777009065
2.4627403250947433,0.21515466346737402,1.2339372342228963,0.0951458960546185
2.412223052200926,0.2185098207979003,1.209784968583562,0.12125912512910939
2.4709925955062255,0.2516504672704262,1.2235951797182323,0.11527587223105645
2.481017630104502,0.19956483396994162,1.2254949894243818,0.09424609815617735
2.521265738399699,0.16707465046719575,1.2569326233350469,0.11572727286400306
2.5429219746111595,0.2467720893458139,1.2527520951954072,0.1116805346823017
2.5200042653378323,0.24848617819243501,1.2533669659582831,0.13116264339757205
2.5431140665052756,0.23439515672909714,1.231444593962004,0.11837300843032507
2.4876256873816316,0.26990428004506334,1.2620255583451203,0.12329359140756527
2.5610909719090675,0.23636933476557778,1.2534697918268354,0.1361990701560728
2.4983056688463083,0.19042903910970715,1.244933214284799,0.1129437709275207
2.603590987292764,0.20317686679465902,1.2622436794952465,0.11131147358628966
2.5627473072284546,0.22301511368813662,1.2415159841246655,0.1248221417112358
2.55465420064714,0.21129396433958708,1.266587806125891,0.10699557542045282
2.5246300904741754,0.2023850971815552,1.2462986862217855,0.1058165366885787
2.541867137697699,0.24936477210647126,1.2384183850126573,0.12425602315503977
2.546596222845778,0.23177527487647875,1.232773052070486,0.1079785547473537
2.620386271116086,0.20510077295425144,1.2825079971204019,0.09032399677406099
2.6714058802460876,0.2939618721412273,1.2941199447061584,0.14506340849901397
2.5679788480299535,0.24657003352273982,1.250908879246575,0.12116113049603097
2.666433975466323,0.23092096351779481,1.2862457283013295,0.1168718711041246
2.6474835791725666,0.24567369260920127,1.2853510807695707,0.12032307703186174
2.6021597204359694,0.25019780204723546,1.257434081475877,0.11746378810243224
2.6681183772051456,0.29674276645479647,1.2928776905372337,0.13292952220451856
2.626396646080566,0.21761636190644407,1.2665845198013186,0.09589491396017658
2.6522180201516266,0.22300490528961922,1.2576862981243102,0.11560203803743493
2.6586125663014055,0.2472472489442884,1.2748451845758109,0.11664510192729907
2.625278514083144,0.21680421563024246,1.2973512414891595,0.11527389175182574
2.6482886750779255,0.21746465728920414,1.2686449185990671,0.12047629284006987
2.6409535362741314,0.23279001013130815,1.2727186614989916,0.09441131435794217
2.7154308118154575,0.24415370480748225,1.2929411723607662,0.12478044745856232
2.6858042749628215,0.277191039457656,1.2876272227244263,0.13168262766971003
2.7262879163495883,0.2646771545125093,1.3207053426393358,0.11864902682792346
2.725941652365419,0.2790495327032848,1.2889497399896335,0.1156450942638475
2.7178950785037364,0.238223845333249,1.3017042188568564,0.12029407717383785
2.7002925051701254,0.24303702906917618,1.2749825564609563,0.10921599166907871
2.7143434498860946,0.23077988370673513,1.2784154750144219,0.09675769201848643
2.763195120858184,0.26982483223344894,1.3039639032125885,0.10887364777173447
2.8049319802868125,0.24706585996693942,1.3245151125389203,0.11942136509834986
2.8235190889159036,0.22697162429586107,1.3300771629414823,0.13879395249429421
2.8216901802545595,0.23579559608578834,1.3166328280686983,0.11666534413302278
2.8989472219794163,0.2833275107338241,1.34311612158776,0.1067004324250632
2.7537718075042203,0.2749644891605028,1.3084138478054426,0.12154483494364896
2.799599083287955,0.2564310994340373,1.3221668810230105,0.12370293808397338
2.815488503044772,0.23694603954456994,1.332929116118702,0.11345103665676996
2.769942165175363,0.22801902249435485,1.3076684324239884,0.09508475045132439
2.7816638313211586,0.24225452912001094,1.3324383905041373,0.12027077214173452
2.876886656640485,0.2028614016793398,1.329572069477853,0.10449273854165307
2.9463103936181447,0.31519671724210413,1.3639910463093787,0.11952377132398932
2.8147756679011855,0.27972268243684284,1.3190869915012373,0.11387691474033221
2.8112695100360323,0.278430494045701,1.3132423431845666,0.10389628546569551
2.906126169128506,0.23970916159606528,1.3328183781794882,0.11719547302487411
2.824639836611746,0.24805335585835298,1.3076578308927902,0.13032587278837
2.840889102019523,0.2812437195734247,1.320613244123952,0.12623532839858798
2.9046896437041,0.28747285595333194,1.3159045993376122,0.12469951293959147
2.9017417526892815,0.2682435955281337,1.3571984672484019,0.13159357696541985
2.8628775259814887,0.2500543702512123,1.323149315510203,0.12367535074141353
2.8752367611383347,0.2873742901444607,1.321855558527,0.12920545061239128
2.9431970139473353,0.26280745635877467,1.3645815634484342,0.1375430694617523
2.91775420344621,0.29230354604299474,1.3293886794273195,0.1318331568345946
3.0101619783602245,0.3044030948991301,1.3822327315252148,0.1275682437971168
2.871210546295023,0.2755224364403109,1.3336592521198287,0.14165264180534493
2.9451608312177173,0.24743422007322163,1.3326274167753738,0.11739241663471027
2.9639375011108573,0.3057787824315824,1.3698384264782262,0.14150623932361414
2.9896317554234293,0.29323697918067315,1.364554170152129,0.13223210402766727
2.9604971998982244,0.2071640639168544,1.3653096093107537,0.10320209421898037
2.8954654483690008,0.2552039858475379,1.3174423768056862,0.12442484810470032
3.028409448549918,0.28890355619434566,1.370613013919591,0.13831095023647733
2.939513996727762,0.2989726791440971,1.3218511873218801,0.12290179873057357
3.0190004000837605,0.3125629771459677,1.3815067947343087,0.11412754904192615
2.9518878746821002,0.21537377595741156,1.333200186482867,0.11530849916398075
3.0470470916885346,0.3187192015642969,1.366440708195908,0.11007001646210916
2.95029839186366,0.2722942413109882,1.3292373208568637,0.10980638288702978
3.0234205607305777,0.3019039929852955,1.371978787779367,0.15318792403641704
2.9779333480891905,0.29768922339078263,1.3503852021360574,0.12823767804680278
2.9715637984448966,0.3342758116468686,1.3430417381920732,0.14381210550396017
3.033933906987956,0.2926334742771603,1.3803767879689897,0.13965717873845274
3.0358529556762663,0.2783707343377396,1.3644987596595883,0.13283990631945009
3.085297628865423,0.2984972741713486,1.3794634582043002,0.14771725239288436
3.15510610422903,0.27394655196658674,1.4038789650872148,0.11670689481712192
3.076191115648647,0.30664523786058984,1.3519357170608337,0.14670517667877442
3.0832231768779454,0.2804324017257295,1.3638238900211177,0.10906921358815781
3.1359127474108823,0.29875458649080255,1.3945354144128745,0.13581628865415366
3.069839843602956,0.2462587670956292,1.33615124282812,0.11536314482312245
3.1110920128912074,0.2843890762974652,1.3908745903759523,0.14133525894057442
3.0775587350595246,0.3102894852462547,1.3729071166121747,0.11250310792813191
3.2063791720503003,0.2819131247369175,1.3860990905366872,0.13523735065931256
3.1426543294637987,0.28974750788922915,1.3791852997896907,0.12866867678330843
3.16117011973035,0.2757048930030093,1.4197434983838377,0.1215421370363337
3.1285482840532723,0.26391005599311573,1.3844474370440736,0.13236219554031659
3.1439770851655657,0.2399362599068647,1.3734996695453123,0.10220853680943733
3.1463614937524658,0.30053251121972924,1.385807030266558,0.11791436403106385
3.247013630403071,0.27826325048182454,1.4344521648145974,0.15236402046766004
3.217041411710888,0.3758168605123578,1.3969849107951546,0.14239572981500379
3.1100754033123468,0.25684313715446166,1.3673951829357094,0.11615277240116251
3.2407047761827665,0.2699388086421156,1.4067100617994597,0.14115360467954768
3.1986728723661026,0.2881074533790474,1.3944267481719104,0.11899051695028698
3.298027094435856,0.3188384211933753,1.4180410200368134,0.11590627039410684
3.2118612145066594,0.2823680302053277,1.420329771182893,0.13128082742203054
3.18868405952792,0.3169906404694296,1.4291696667102358,0.13372065462370578
3.270379113242729,0.304278308797406,1.4308304280266695,0.13919929476563006
3.2140798670051516,0.28926455466976975,1.4045117682718453,0.14075147433576915
3.2568978669952546,0.31508080298138075,1.4294593222800123,0.13620169180578282
3.2174573295310607,0.2977156033110377,1.4006572092025291,0.15014586730220314
3.263923655154481,0.29953714503361556,1.4079829557669585,0.12716716779825216
3.2928734144824148,0.3360785274743419,1.4493241188428514,0.11712278619038842
3.2549917491105615,0.35907396108465245,1.3945900066565888,0.14766790511858224
3.2645895403599594,0.3485015775158281,1.4033331587182571,0.12057973555475181
3.2845722232695636,0.2788524435264296,1.4399931225978733,0.1353652893336644
3.3329002584856817,0.3119761246661151,1.4251260686914913,0.13096561315043836
3.342397862394284,0.2818158312339799,1.4445916091417283,0.12159047694708928
3.3043997765760844,0.3467199164361383,1.4338455833256782,0.12022984248319606
3.3281439660634002,0.2825673150434787,1.4392871780283343,0.1302091984863075
3.2663784865350562,0.27204261539598346,1.4215132252683267,0.1377429930098332
3.3711592694787136,0.25469514201357435,1.4438956355728345,0.11454459101401991
3.3322379468788625,0.26691697954895593,1.441910821305666,0.11329382939299909
3.2745904296363824,0.23875559556231093,1.422136133745067,0.1288388487942471
3.3263311870392998,0.3774268884567589,1.432120107652597,0.14366890546441827
3.319084695838594,0.32242586347488944,1.4268773627883844,0.13864121667784707
3.3989095876734705,0.29906109382419627,1.4560273798232513,0.13912140606414614
3.4508344219171527,0.3048499401505626,1.4433864067750515,0.12612625846669412
3.4125323489968893,0.30859418199333843,1.4256791840639378,0.1395204206950768
3.4126043124861183,0.3335860409580844,1.4644958678398103,0.1259057034852264
3.46329761855117,0.3524662538947994,1.4601718449794603,0.12789648166875717
3.3657459534476617,0.2569124538072344,1.4200877508857241,0.12848390614407323
3.432754520842591,0.3424368341113397,1.4461812418200584,0.1257127574056975
3.5638798433809824,0.3621470332286564,1.4890536819952291,0.17481822383904086
3.492779042744234,0.43751922956062866,1.4657135929526042,0.15633985035159234
3.4570745237029574,0.3707043936691215,1.4674090920219036,0.16143044313199176
3.528619304094176,0.3396984561082601,1.4588367079959068,0.12351860678298533
3.4881412411820003,0.32937781578074776,1.4657773110912407,0.15532387872152353
3.4584126589700923,0.3502736838628332,1.44078648146739,0.13194934535409306
3.4631472050515515,0.3050642373238163,1.4488406710917874,0.12272612803019968
3.5016706194160836,0.31209465710890716,1.4910441259173715,0.13844880370937096
3.511488772467155,0.335474190698477,1.486858025972369,0.12604643889180095
3.6195806212206527,0.3272800650843347,1.4920891018252995,0.12494808644516321
3.47488053375606,0.31160145562681335,1.4395499604532997,0.12495132151690883
3.52304831022087,0.37508563045962395,1.4771713536943938,0.13489750628356395
3.503308777049863,0.35222882638676756,1.4419078591400334,0.14630819021308827
3.5035628706936284,0.31726676588879327,1.4489153404368347,0.11608074971730249
3.5586625216403713,0.3336561242187456,1.4917856856431564,0.14374889657088064
3.555882747792521,0.33875042199728916,1.4590251527102,0.13852713980280282
3.529357017236618,0.286454281130544,1.4550231391075354,0.11858667140519828
3.5245898437592,0.3203211785187856,1.4739013026791499,0.12600467375615562
3.5336782539722806,0.36889508883848293,1.4573025226926342,0.12018160337410268
3.578233842724205,0.31866908770114405,1.4674399340585205,0.110741472151224
3.555800440839244,0.37548637398273077,1.4804773373003968,0.1580807668193515
3.6630701151466205,0.3581364576911566,1.5032127609165418,0.1505975432939032
3.660421769407973,0.3379408084564679,1.4839777942307262,0.11426200541283346
3.580293726167259,0.3594632303884258,1.47945862327046,0.15459210264318066
3.505342724832081,0.27790688883336284,1.4720273630837761,0.1366896595101791
3.5833726603313147,0.3512019869537246,1.4830613408364473,0.15504362431654656
3.757018154693566,0.3613861109782312,1.5159445086132166,0.1294211963522067
3.7146001160007667,0.37743819074036616,1.505733015088167,0.14840971892691857
3.67627409893008,0.3490196720025176,1.4954237775908223,0.1372737673654939
3.753013246810444,0.352347197360965,1.4983613623874303,0.11613055991782885
3.7134040991593555,0.34838461735922777,1.4895265730345237,0.1556346551394202
3.6284181566183107,0.29288758714852653,1.4760885066412894,0.13205576147722525
3.652729413303831,0.3397360680838829,1.4732605506674255,0.15545642796770967
3.6734973860437448,0.3843190961943941,1.4978796042548788,0.13477971347831993
3.658075360863253,0.3488916697176663,1.4932995595221243,0.14401402512118266
3.746800649179501,0.43200604153616634,1.5277857791083784,0.17196144450512899
3.6315052770568235,0.3676518409977998,1.4769118150420575,0.13058503558294007
3.754870556000231,0.3828585582502313,1.542990309184625,0.14116431973556184
3.7420385934576847,0.3805577033203682,1.517304694919147,0.11672615507932262
3.617757953757044,0.390888005742999,1.4702907821383828,0.15660352697943608
3.7841294236037397,0.34615618163226397,1.5188012012104637,0.12245327986722075
3.7520057289393502,0.36642537487574656,1.510927752466223,0.14287428107031455
3.7398996762860195,0.31622593287332573,1.4941661874443057,0.1345106614668836
3.800212159880538,0.3600653655888344,1.5229632207960793,0.12398348219591893
3.7001444148232805,0.3601591632022739,1.5183598035519847,0.11656504340734676
3.806177075860646,0.35655194515087874,1.5424832767478316,0.14063051999386067
3.811230752705218,0.4091704598047401,1.512180716613026,0.11350783215086634
3.8017647162021553,0.3715851132791071,1.5177111792252633,0.16745807287148623
3.8480198197046307,0.406805168715752,1.5330143638493587,0.13927491011922621
3.775003363779534,0.3882113126206146,1.5253415603040366,0.14319023413547163
3.8810150573324957,0.35208452059351697,1.5595049969124,0.1364836942737989
3.8295827447555486,0.40195375722901083,1.5229477826628226,0.14599655632309885
3.9253992846538153,0.30884622587450944,1.572716170377602,0.14925834577198352
3.790662194108521,0.347389593126963,1.5289369645210613,0.13071196332214668
3.975314790602842,0.4241076490530444,1.53674005263818,0.14302340047991213
3.897864474123539,0.34467138499687894,1.5615360192778842,0.12454549456084252
3.7751264349742293,0.31573045252941695,1.500301165909231,0.1488940051070737
3.924759451038325,0.35988955875866085,1.5630042481021633,0.1371803223058608
3.8807132458633826,0.4039791875726645,1.5340657740430277,0.15477591237260854
